epoch;cosine_similarity;loss;root_mean_squared_error
0;0.45136216282844543;1.7911187410354614;1.3383266925811768
1;0.8065803647041321;0.1923423409461975;0.43856850266456604
2;0.8515907526016235;0.11109889298677444;0.33331501483917236
3;0.9074689745903015;0.08548950403928757;0.29238587617874146
4;0.916768491268158;0.06888332217931747;0.2624562978744507
5;0.9442836046218872;0.048353590071201324;0.21989449858665466
6;0.9538257122039795;0.04349728301167488;0.2085600048303604
7;0.9546399712562561;0.04278042912483215;0.20683430135250092
8;0.9557799100875854;0.03937859088182449;0.19844040274620056
9;0.9540563821792603;0.04040735214948654;0.20101580023765564
10;0.9650135636329651;0.03046373650431633;0.17453862726688385
11;0.9662832021713257;0.030272619798779488;0.17399029433727264
12;0.9665000438690186;0.030623288825154305;0.17499509453773499
13;0.9619234800338745;0.03270871192216873;0.18085549771785736
14;0.9736618399620056;0.027895372360944748;0.1670190840959549
15;0.9715332984924316;0.02297748439013958;0.15158326923847198
16;0.9714285731315613;0.028214722871780396;0.1679724007844925
17;0.9783785343170166;0.020526248961687088;0.1432698518037796
18;0.9724564552307129;0.022912349551916122;0.15136826038360596
19;0.9732007384300232;0.023316722363233566;0.15269814431667328
20;0.9732312560081482;0.023519456386566162;0.1533605456352234
21;0.97822105884552;0.01986791007220745;0.14095357060432434
22;0.9746116399765015;0.02016126550734043;0.14199036359786987
23;0.976290762424469;0.020155366510152817;0.14196960628032684
24;0.9798555970191956;0.02001328393816948;0.14146831631660461
25;0.9793744087219238;0.018546782433986664;0.13618656992912292
26;0.9811635613441467;0.017100706696510315;0.13076967000961304
27;0.9805158376693726;0.016845693811774254;0.12979096174240112
28;0.9810075759887695;0.015988482162356377;0.12644557654857635
29;0.9828400015830994;0.01474723406136036;0.12143819779157639
30;0.9821956157684326;0.015281988307833672;0.12362033128738403
31;0.9820943474769592;0.014581319876015186;0.12075313180685043
32;0.9807863235473633;0.015618724748492241;0.12497489154338837
33;0.9824103116989136;0.015271158888936043;0.12357652932405472
34;0.9826198816299438;0.014568283222615719;0.12069913744926453
35;0.9843346476554871;0.013529457151889801;0.11631619185209274
36;0.9838281273841858;0.013834311626851559;0.1176193505525589
37;0.9827752113342285;0.013804120942950249;0.11749093234539032
38;0.981840193271637;0.01468153391033411;0.1211673840880394
39;0.9811130166053772;0.014906118623912334;0.12209062278270721
40;0.984128475189209;0.013282009400427341;0.11524759232997894
41;0.9854090809822083;0.012504634447395802;0.11182412505149841
42;0.9836512804031372;0.01315983571112156;0.11471632868051529
43;0.9836270809173584;0.013272170908749104;0.11520490050315857
44;0.984121561050415;0.0129631869494915;0.1138559877872467
45;0.9859470129013062;0.01251180563122034;0.11185617744922638
46;0.9840431809425354;0.012697751633822918;0.11268430203199387
47;0.9853351712226868;0.011933645233511925;0.10924122482538223
48;0.9839387536048889;0.012846586294472218;0.11334278434515
49;0.9840425252914429;0.012478802353143692;0.11170855164527893
50;0.9849446415901184;0.012524251826107502;0.11191180348396301
51;0.9855878949165344;0.011526818387210369;0.1073630154132843
52;0.9841923117637634;0.012577584013342857;0.11214982718229294
53;0.9835761785507202;0.012938758358359337;0.11374866217374802
54;0.9853346347808838;0.011883866973221302;0.1090131402015686
55;0.9853832721710205;0.012155323289334774;0.11025118082761765
56;0.9844958782196045;0.012164299376308918;0.11029188334941864
57;0.9865511655807495;0.011165258474647999;0.10566578805446625
58;0.9865509271621704;0.010972343385219574;0.10474894940853119
59;0.9855087399482727;0.011597142554819584;0.10769002884626389
60;0.986115038394928;0.01113887969404459;0.10554088652133942
61;0.9853905439376831;0.011361843906342983;0.10659194737672806
62;0.9866867065429688;0.01083462219685316;0.10408949106931686
63;0.9862601161003113;0.010904839262366295;0.10442622750997543
64;0.9875476360321045;0.010265260003507137;0.1013176217675209
65;0.9850313663482666;0.011866999790072441;0.10893575102090836
66;0.9874064922332764;0.010508325882256031;0.10251013189554214
67;0.9870340824127197;0.01045703049749136;0.10225962102413177
68;0.9871430993080139;0.010289923287928104;0.10143924504518509
69;0.9871823191642761;0.010545705445110798;0.10269227623939514
70;0.9876746535301208;0.010283568874001503;0.10140793025493622
71;0.9865415096282959;0.010948224924504757;0.10463377088308334
72;0.9870505928993225;0.01063141692429781;0.10310876369476318
73;0.9861546754837036;0.011160391382873058;0.10564275830984116
74;0.9863744974136353;0.011040219105780125;0.10507244616746902
75;0.9873552322387695;0.010807130485773087;0.10395734757184982
76;0.9870645999908447;0.010799145326018333;0.10391892492771149
77;0.9867045879364014;0.010510114021599293;0.10251884907484055
78;0.9872345328330994;0.010070455260574818;0.10035166144371033
79;0.9875680804252625;0.01029216405004263;0.10145030170679092
80;0.986074686050415;0.011303629726171494;0.10631852596998215
81;0.9873582124710083;0.010216278955340385;0.10107561200857162
82;0.9858789443969727;0.011421170085668564;0.10686986893415451
83;0.9865496754646301;0.010953038930892944;0.10465676337480545
84;0.986624002456665;0.010577378794550896;0.10284638404846191
85;0.9865353107452393;0.010571418330073357;0.10281740874052048
86;0.9875085949897766;0.009968187659978867;0.09984081238508224
87;0.9868309497833252;0.01076787430793047;0.10376837104558945
88;0.9863172173500061;0.011117345653474331;0.10543881356716156
89;0.9857835173606873;0.01137226726859808;0.10664082318544388
90;0.987062394618988;0.010679883882403374;0.10334353148937225
91;0.988308846950531;0.009797598235309124;0.09898281842470169
92;0.9882510304450989;0.009902517311275005;0.09951138496398926
93;0.9863848686218262;0.010745182633399963;0.10365897417068481
94;0.9869251847267151;0.010311862453818321;0.10154733806848526
95;0.9872004985809326;0.010173732414841652;0.10086491703987122
96;0.9871318340301514;0.010123302228748798;0.10061461478471756
97;0.9873149394989014;0.01019150111824274;0.10095296055078506
98;0.9882551431655884;0.010043475776910782;0.10021714866161346
99;0.9849135279655457;0.011252198368310928;0.10607637465000153
100;0.9867216348648071;0.010523599572479725;0.1025845929980278
101;0.9860058426856995;0.01080783549696207;0.10396074503660202
102;0.9872503876686096;0.010060845874249935;0.1003037616610527
103;0.9871061444282532;0.01006616186350584;0.10033025592565536
104;0.98667311668396;0.010630694217979908;0.10310525447130203
105;0.9856142401695251;0.010941393673419952;0.10460111498832703
106;0.9852255582809448;0.011328303255140781;0.10643450170755386
107;0.9871952533721924;0.010170139372348785;0.10084711015224457
108;0.9879029393196106;0.009762412868440151;0.09880492091178894
109;0.9880800247192383;0.00937423575669527;0.0968206375837326
110;0.9886375069618225;0.009290260262787342;0.09638599306344986
111;0.988461434841156;0.009363753721117973;0.09676649421453476
112;0.9857212901115417;0.010591170750558376;0.10291341692209244
113;0.9840995669364929;0.012206358835101128;0.11048239469528198
114;0.9867390990257263;0.010590844787657261;0.10291182994842529
115;0.9870020747184753;0.010292768478393555;0.1014532744884491
116;0.9881727695465088;0.009366834536194801;0.09678240120410919
117;0.9883542656898499;0.009239718317985535;0.09612345695495605
118;0.9867334365844727;0.010080943815410137;0.10040390491485596
119;0.985098659992218;0.011655773967504501;0.10796190798282623
120;0.9862154722213745;0.011836734600365162;0.10879676043987274
121;0.9885963797569275;0.010064191184937954;0.10032044351100922
122;0.9873862862586975;0.010039698332548141;0.10019829124212265
123;0.9878904223442078;0.009881618432700634;0.09940632432699203
124;0.9887387156486511;0.008990969508886337;0.09482072293758392
125;0.9888491034507751;0.009080667048692703;0.09529253095388412
126;0.9871501922607422;0.01013980247080326;0.10069658607244492
127;0.9875659346580505;0.009816690348088741;0.09907921403646469
128;0.9891318678855896;0.009085830301046371;0.09531961381435394
129;0.9876288175582886;0.009762939997017384;0.09880758821964264
130;0.9885778427124023;0.009098703972995281;0.09538712352514267
131;0.9888632297515869;0.009192303754389286;0.09587650001049042
132;0.9890516996383667;0.008934752084314823;0.09452381730079651
133;0.9883986115455627;0.009274017997086048;0.09630170464515686
134;0.9893259406089783;0.008680594153702259;0.09316970407962799
135;0.9877358675003052;0.009598909877240658;0.0979740247130394
136;0.9883877038955688;0.009265188127756119;0.09625585377216339
137;0.9884171485900879;0.009274306707084179;0.09630319476127625
138;0.986997663974762;0.009971902705729008;0.09985941648483276
139;0.9880162477493286;0.009487207978963852;0.09740229696035385
140;0.9883304834365845;0.009301560930907726;0.09644459187984467
141;0.9882237315177917;0.009294289164245129;0.09640687704086304
142;0.9892324209213257;0.008573119528591633;0.09259114414453506
143;0.989561915397644;0.008570931851863861;0.09257932752370834
