epoch;loss
0;5.8223419189453125
1;0.48131582140922546
2;0.3256477117538452
3;0.2872105836868286
4;0.2564820945262909
5;0.22675491869449615
6;0.2385188341140747
7;0.1860448718070984
8;0.13761387765407562
9;0.11995217204093933
10;0.14569956064224243
11;0.12114561349153519
12;0.10419922322034836
13;0.10058363527059555
14;0.09301139414310455
15;0.09591198712587357
16;0.08446425944566727
17;0.07822685688734055
18;0.06944186985492706
19;0.06642793864011765
20;0.06370300054550171
21;0.04799604415893555
22;0.05044101923704147
23;0.053534552454948425
24;0.04852801188826561
25;0.04906657338142395
26;0.05009934678673744
27;0.03748200461268425
28;0.04013122618198395
29;0.03626706078648567
30;0.038793012499809265
31;0.03847303241491318
32;0.032044585794210434
33;0.03367576748132706
34;0.03068571351468563
35;0.03653718903660774
36;0.03507333621382713
37;0.030877362936735153
38;0.026934443041682243
39;0.02351437322795391
40;0.026586947962641716
41;0.024793293327093124
42;0.023357558995485306
43;0.025057168677449226
44;0.022582873702049255
45;0.022966349497437477
46;0.023300651460886
47;0.02668950706720352
48;0.026148857548832893
49;0.020625630393624306
50;0.020141320303082466
51;0.022092493250966072
52;0.02202499844133854
53;0.02084137126803398
54;0.019079796969890594
55;0.018781255930662155
56;0.01705719344317913
57;0.019551504403352737
58;0.018603267148137093
59;0.01673879846930504
60;0.016919417306780815
61;0.01669548638164997
62;0.017968924716114998
63;0.019606148824095726
64;0.01717417687177658
65;0.016787968575954437
66;0.016955487430095673
67;0.014641685411334038
68;0.014649568125605583
69;0.01462811604142189
70;0.013989352621138096
71;0.013743096962571144
72;0.014359970577061176
73;0.012894154526293278
74;0.013643600977957249
75;0.012188361026346684
76;0.013036002404987812
77;0.013441096059978008
78;0.013755599968135357
79;0.013685355894267559
80;0.015976695343852043
81;0.01438245177268982
82;0.013761620037257671
83;0.01270518358796835
84;0.012892003171145916
85;0.011887980625033379
86;0.012066691182553768
87;0.013768412172794342
88;0.013080496340990067
89;0.012453717179596424
90;0.01100062020123005
91;0.011123529635369778
92;0.011411611922085285
93;0.010754537768661976
94;0.011470820754766464
95;0.01113786082714796
96;0.011006389744579792
97;0.011251586489379406
98;0.012196199968457222
99;0.010692118667066097
100;0.011159584857523441
101;0.010228030383586884
102;0.01165818702429533
103;0.010949166491627693
104;0.01099073514342308
105;0.010178948752582073
106;0.010263036005198956
107;0.010008902288973331
108;0.010806752368807793
109;0.010945788584649563
110;0.01079503819346428
111;0.010062848217785358
112;0.009638267569243908
113;0.010699784383177757
114;0.010815558955073357
115;0.010180695913732052
116;0.010481941513717175
117;0.01034061424434185
118;0.010587232187390327
119;0.009895291179418564
120;0.01044038962572813
121;0.010279550217092037
122;0.009699694812297821
123;0.0093103451654315
124;0.009942005388438702
125;0.009493366815149784
126;0.00971721950918436
127;0.009322495199739933
128;0.009257566183805466
129;0.009855877608060837
130;0.00936861988157034
131;0.0092212725430727
132;0.008746604435145855
133;0.009235248900949955
134;0.009881884790956974
135;0.009475590661168098
136;0.009438791312277317
137;0.00994572788476944
138;0.010468628257513046
139;0.008937200531363487
140;0.008636023849248886
141;0.009540892206132412
142;0.008542506024241447
143;0.009857367724180222
144;0.009479384869337082
145;0.008777320384979248
146;0.008534268476068974
147;0.009909301064908504
148;0.009391838684678078
149;0.009184318594634533
150;0.009943337179720402
151;0.00963069312274456
152;0.009703299961984158
153;0.009097043424844742
154;0.00891397800296545
155;0.00820637121796608
156;0.008554227650165558
157;0.008750402368605137
158;0.00829465314745903
159;0.008329442702233791
160;0.008818414062261581
161;0.00946648046374321
162;0.009121736511588097
163;0.00926526915282011
164;0.008498536422848701
165;0.008028724230825901
166;0.008618749678134918
167;0.00835954025387764
168;0.008832134306430817
169;0.00827049184590578
170;0.008116261102259159
171;0.008042656816542149
172;0.007905689999461174
173;0.008232870139181614
174;0.009102164767682552
175;0.008514047600328922
176;0.008392613381147385
177;0.008220682851970196
178;0.008896911516785622
179;0.008231005631387234
180;0.009446159936487675
181;0.008805138990283012
182;0.008083270862698555
183;0.00811768975108862
184;0.009382374584674835
185;0.009407316334545612
186;0.008489899337291718
187;0.008507447317242622
188;0.00822163000702858
189;0.00795712135732174
190;0.008028624579310417
191;0.008531141094863415
192;0.007862458936870098
193;0.007647329941391945
194;0.00764519302174449
195;0.0078087737783789635
196;0.007764029782265425
197;0.007316312287002802
198;0.006947812158614397
199;0.007905161008238792
200;0.007430627476423979
201;0.007429424673318863
202;0.007670999504625797
203;0.007250073831528425
204;0.007654886227101088
205;0.007438803091645241
206;0.007334103342145681
207;0.007450975943356752
208;0.008724309504032135
209;0.007041806820780039
210;0.007756564300507307
211;0.008082512766122818
212;0.006703306455165148
213;0.007389985956251621
214;0.007388141471892595
215;0.00662596570327878
216;0.006890937220305204
217;0.006844415795058012
218;0.006807648576796055
219;0.006597170606255531
220;0.007204482797533274
221;0.007162020076066256
222;0.0064774006605148315
223;0.006697585806250572
224;0.007581427693367004
225;0.007505512796342373
226;0.007900468073785305
227;0.007156419102102518
228;0.006680064368993044
229;0.006659502163529396
230;0.007084885146468878
231;0.007531467359513044
232;0.006736129056662321
233;0.0067528970539569855
234;0.00740286149084568
235;0.0065717874094843864
236;0.006378293037414551
237;0.006367431953549385
238;0.006725911051034927
239;0.006176511291414499
240;0.006069155875593424
241;0.006349075119942427
242;0.006254402454942465
243;0.006607276387512684
244;0.007558095268905163
245;0.006574947852641344
246;0.006552030798047781
247;0.006679076235741377
248;0.0065468112006783485
249;0.006128652952611446
250;0.005976867862045765
251;0.006047482136636972
252;0.006268042605370283
253;0.0059288181364536285
254;0.006132698152214289
255;0.006407144945114851
256;0.006219298578798771
257;0.006079073995351791
258;0.005644478369504213
259;0.006315586622804403
260;0.0062829735688865185
261;0.006140927318483591
262;0.00635154265910387
263;0.005574891809374094
264;0.005888225976377726
265;0.006099006626754999
266;0.005654696840792894
267;0.006283552385866642
268;0.00576756289228797
269;0.007480387110263109
270;0.007260756567120552
271;0.00588136725127697
272;0.005827967543154955
273;0.006020817905664444
274;0.005740553140640259
275;0.006122292950749397
276;0.006491371896117926
277;0.0068716853857040405
278;0.005805123131722212
279;0.005469043273478746
280;0.00615884643048048
281;0.006505096331238747
282;0.005213281139731407
283;0.005589607171714306
284;0.006182640790939331
285;0.005346899386495352
286;0.005010443739593029
287;0.005102685187011957
288;0.0056624868884682655
289;0.004911509808152914
290;0.004911228083074093
291;0.005395045038312674
292;0.005053688306361437
293;0.005668407306075096
294;0.005219882354140282
295;0.005409944336861372
296;0.005174496676772833
297;0.004813012201339006
298;0.005379247944802046
299;0.005508106201887131
300;0.006093231029808521
301;0.005513001699000597
302;0.0049003660678863525
303;0.004640215076506138
304;0.004620503634214401
305;0.005323147866874933
306;0.0053396085277199745
307;0.004895319696515799
308;0.005101601127535105
309;0.005105685442686081
310;0.005252812523394823
311;0.005213988479226828
312;0.005336747504770756
313;0.005235206335783005
314;0.004743936005979776
315;0.005060368217527866
316;0.005953856278210878
317;0.005889797117561102
318;0.004762292839586735
319;0.00464897695928812
320;0.004609786905348301
321;0.004264062736183405
322;0.004757503513246775
323;0.0049276347272098064
324;0.004460963886231184
325;0.00453423336148262
326;0.004560316447168589
327;0.0044594407081604
328;0.004458473064005375
329;0.004201624076813459
330;0.004126788582652807
331;0.004425093065947294
332;0.0043604108504951
333;0.004017559811472893
334;0.004077831748872995
335;0.0040612113662064075
336;0.0040641361847519875
337;0.004006033763289452
338;0.0038622671272605658
339;0.004299200605601072
340;0.004277380183339119
341;0.004490178544074297
342;0.004461399745196104
343;0.0040166908875107765
344;0.0042130122892558575
345;0.003986708354204893
346;0.004219974856823683
347;0.004043104127049446
348;0.004137676674872637
349;0.0036556420382112265
350;0.0038697021082043648
351;0.004103225190192461
352;0.0038758229929953814
353;0.003717046929523349
354;0.004403857514262199
355;0.003901116317138076
356;0.003919670823961496
357;0.0039073145017027855
358;0.0036700814962387085
359;0.0038561406545341015
360;0.004212281201034784
361;0.00403687683865428
362;0.003860089462250471
363;0.0035891621373593807
364;0.003545175539329648
365;0.003528670873492956
366;0.003582078032195568
367;0.003401504596695304
368;0.0031750008929520845
369;0.0035807546228170395
370;0.003278085496276617
371;0.0033362526446580887
372;0.0037324961740523577
373;0.0033389150630682707
374;0.0036539873108267784
375;0.0034031288232654333
376;0.0035166428424417973
377;0.0032461152877658606
378;0.0031530442647635937
379;0.0035632511135190725
380;0.0037626081611961126
381;0.003461012616753578
382;0.003242403268814087
383;0.003114622551947832
384;0.003153356956318021
385;0.003444632515311241
386;0.0033844108693301678
387;0.0032235535327345133
388;0.0033654391299933195
389;0.003329576924443245
390;0.003236108459532261
391;0.0032187444157898426
392;0.003167165908962488
393;0.0029103632550686598
394;0.0032179520931094885
395;0.0035986965522170067
396;0.0037564884405583143
397;0.0030705074314028025
398;0.0032457332126796246
399;0.003229893743991852
400;0.003009108593687415
401;0.0033075748942792416
402;0.003227097913622856
403;0.003110363148152828
404;0.002887982176616788
405;0.0029400864150375128
406;0.002786805620416999
407;0.002690510358661413
408;0.002679039491340518
409;0.0029746030922979116
410;0.0029188324697315693
411;0.0028939577750861645
412;0.0030099248979240656
413;0.002883352106437087
414;0.0026099933311343193
415;0.0029026165138930082
416;0.002692511770874262
417;0.002653844188898802
418;0.0025367513298988342
419;0.00269813509657979
420;0.0027028131298720837
421;0.0026464585680514574
422;0.0026444050017744303
423;0.0026117616798728704
424;0.002490235725417733
425;0.0025075494777411222
426;0.002478068694472313
427;0.002560867229476571
428;0.0024210663978010416
429;0.0025929915718734264
430;0.002478629117831588
431;0.0025089760310947895
432;0.0026320014148950577
433;0.0025845528580248356
434;0.0027266095858067274
435;0.0026398722548037767
436;0.002602238906547427
437;0.002370551461353898
438;0.0023469894658774137
439;0.0024879868142306805
440;0.00266734859906137
441;0.002416942035779357
442;0.002348152222111821
443;0.0022782552987337112
444;0.0022356619592756033
445;0.002600779989734292
446;0.0024448835756629705
447;0.002451475942507386
448;0.002340191276744008
449;0.002560046734288335
450;0.002624216955155134
451;0.002436599461361766
452;0.002161641838029027
453;0.002177973510697484
454;0.0021595098078250885
455;0.002204211661592126
456;0.002199444454163313
457;0.002148386789485812
458;0.0021087592467665672
459;0.0020715834107249975
460;0.0021546613425016403
461;0.0021454100497066975
462;0.0020408909767866135
463;0.0021278623025864363
464;0.0021177546586841345
465;0.0019081572536379099
466;0.0020144316367805004
467;0.0019554290920495987
468;0.0019973674789071083
469;0.0020744800567626953
470;0.002035037614405155
471;0.002121871570125222
472;0.00210590404458344
473;0.0020805501844733953
474;0.001956819323822856
475;0.0021645992528647184
476;0.002025218680500984
477;0.0017674171831458807
478;0.0019163577817380428
479;0.0019024382345378399
480;0.0018331336323171854
481;0.001860918360762298
482;0.0019135276088491082
483;0.0018868857296183705
484;0.0017582097789272666
485;0.0018159456085413694
486;0.0016823045443743467
487;0.0018030295614153147
488;0.001886551734060049
489;0.0017480462556704879
490;0.0019335364922881126
491;0.0020481632091104984
492;0.0020360006019473076
493;0.002238001674413681
494;0.002150515094399452
495;0.002323563676327467
496;0.002122714649885893
497;0.0018789769383147359
498;0.0017443521646782756
499;0.0016859283205121756
500;0.001845923950895667
501;0.0017569890478625894
502;0.0018041387666016817
503;0.0017052211333066225
504;0.0016865386860445142
505;0.0019173650071024895
506;0.0020516349468380213
507;0.0019632820039987564
508;0.0017783091170713305
509;0.0016832879045978189
510;0.001601486001163721
511;0.0016526548424735665
512;0.001587976235896349
513;0.0015658235643059015
514;0.001744259032420814
515;0.0015838205581530929
516;0.0016610824968665838
517;0.0016712278593331575
518;0.001689635100774467
519;0.0015614392468705773
520;0.0015700885560363531
521;0.0016282661817967892
522;0.0016515768365934491
523;0.0016661686822772026
524;0.0016730783972889185
525;0.0015744513366371393
526;0.0016866170335561037
527;0.001624189899303019
528;0.0015502611640840769
529;0.0014955612132325768
530;0.0015614787116646767
531;0.0016214968636631966
532;0.0014969385229051113
533;0.0014679183950647712
534;0.0015164903597906232
535;0.001634996966458857
536;0.0014839768409729004
537;0.0015590147813782096
538;0.0014057517983019352
539;0.0014424510300159454
540;0.0014341361820697784
541;0.0015036269323900342
542;0.0015216412721201777
543;0.00152688380330801
544;0.001384597271680832
545;0.001423984649591148
546;0.0014747058739885688
547;0.0013374057598412037
548;0.0015653027221560478
549;0.0014451509341597557
550;0.0014090676559135318
551;0.0013880206970497966
552;0.0014812956796959043
553;0.0013386389473453164
554;0.001366673270240426
555;0.0013514370657503605
556;0.0013505786191672087
557;0.001406973460689187
558;0.0013192042242735624
559;0.0013780189910903573
560;0.0014097309904173017
561;0.0014896204229444265
562;0.0014357680920511484
563;0.0016309738857671618
564;0.0014902070397511125
565;0.0013634959468618035
566;0.0013003526255488396
567;0.0014057374792173505
568;0.001362093724310398
569;0.0014749967958778143
570;0.0014922874979674816
571;0.0014002203242853284
572;0.001367974909953773
573;0.0013604731066152453
574;0.0013811038807034492
575;0.0014932578196749091
576;0.0013842964544892311
577;0.0013482910580933094
578;0.0013461181661114097
579;0.0014853599714115262
580;0.001634440035559237
581;0.0017118200194090605
582;0.0015413003275170922
583;0.0013565807603299618
584;0.001366678741760552
585;0.0013222242705523968
586;0.0013531052973121405
587;0.0013030784903094172
588;0.0011213490506634116
589;0.0013050916604697704
590;0.0012409021146595478
591;0.0013909937115386128
592;0.0012571399565786123
593;0.0012418209807947278
594;0.0011898665688931942
595;0.0012574616121128201
596;0.0011167260818183422
597;0.001208305824548006
598;0.001432312186807394
599;0.0013122691307216883
600;0.0013282648287713528
601;0.0012299284571781754
602;0.0013060934143140912
603;0.001353989471681416
604;0.0012284485856071115
605;0.0013237494276836514
606;0.0012571975821629167
607;0.0012788382591679692
608;0.0013358854921534657
609;0.0013913688017055392
610;0.001301553682424128
611;0.0012801402481272817
612;0.0012074202531948686
613;0.0011956867529079318
614;0.0012160432524979115
615;0.0012312837643548846
616;0.0011777578620240092
617;0.001229482120834291
618;0.0012716761557385325
619;0.0011859115911647677
620;0.0011922077974304557
621;0.001210024463944137
622;0.0012223608791828156
623;0.0011956992093473673
624;0.0013047487009316683
625;0.0011590206995606422
626;0.0010233360808342695
627;0.0011401778319850564
628;0.0011722201015800238
629;0.0013252983335405588
630;0.0012877935077995062
631;0.0012466756161302328
632;0.001187388552352786
633;0.0011947567109018564
634;0.001325178425759077
635;0.0011446229182183743
636;0.0010579853551462293
637;0.0010736507829278708
638;0.0011952018830925226
639;0.0012343936832621694
640;0.0013835316058248281
641;0.0012352020712569356
642;0.0012547633377835155
643;0.0013147565769031644
644;0.0012224562233313918
645;0.0011693345149978995
646;0.0012608813121914864
647;0.0011863139225170016
648;0.0012437541736289859
649;0.0011854800395667553
650;0.0011267686495557427
651;0.0011275592260062695
652;0.0012026133481413126
653;0.0012044789036735892
654;0.0012435660464689136
655;0.0012503991601988673
656;0.001141004147939384
657;0.0011868416331708431
658;0.0012523604091256857
659;0.0011634455295279622
660;0.0011804194655269384
661;0.0011596445692703128
662;0.0012871361104771495
663;0.0012368598254397511
664;0.0012151609407737851
665;0.001147840521298349
666;0.001201216015033424
667;0.0011893055634573102
668;0.0011716745793819427
669;0.0011119373375549912
670;0.0011638684663921595
671;0.0012147666420787573
672;0.001162356580607593
673;0.0012372893979772925
674;0.0012728418223559856
675;0.0011550189228728414
676;0.0012129561509937048
677;0.0011602629674598575
678;0.0011519260006025434
679;0.0011923154816031456
680;0.0011723744682967663
681;0.0011859844671562314
682;0.001184721477329731
683;0.0012390734627842903
684;0.001256410963833332
685;0.0011821535881608725
686;0.0011835676850751042
687;0.0012406514724716544
688;0.0012864430900663137
689;0.001155430800281465
690;0.0010969189461320639
691;0.0010432788403704762
692;0.0009651194559410214
693;0.0010523690143600106
694;0.0011460388777777553
695;0.0010915020247921348
696;0.0010530324652791023
697;0.0009800735861063004
698;0.0009545267676003277
699;0.001034172484651208
700;0.0010043337242677808
701;0.0010732609080150723
702;0.0010548547143116593
703;0.0010497550247237086
704;0.0010201921686530113
705;0.001062366645783186
706;0.0010064207017421722
707;0.0011041570687666535
708;0.0011785099050030112
709;0.001347922021523118
710;0.001293656532652676
711;0.0013288932386785746
712;0.0017602102598175406
713;0.001506964210420847
714;0.001383225666359067
715;0.0012266848934814334
716;0.001142414752393961
717;0.001069085905328393
718;0.0011335806921124458
719;0.0013111578300595284
720;0.0011890009045600891
721;0.0010907066753134131
722;0.001217538840137422
723;0.0012045977637171745
724;0.0011921303812414408
725;0.0012054789112880826
726;0.001209248322993517
727;0.0011996665270999074
728;0.001077457214705646
729;0.0010640922700986266
730;0.0010367139475420117
731;0.0011440814705565572
732;0.0011854453478008509
733;0.0011129091726616025
734;0.0011065503349527717
735;0.0009774563368409872
736;0.0011704614153131843
737;0.001115439343266189
738;0.0011308621615171432
739;0.001142996596172452
740;0.001142005668953061
741;0.0010980898514389992
742;0.0011042153928428888
743;0.0009827966568991542
744;0.0010356279090046883
745;0.0009927673963829875
746;0.0010191249893978238
747;0.0010247566970065236
748;0.0010592268081381917
749;0.0010617842199280858
750;0.0010580947855487466
751;0.0010029571130871773
752;0.0011139856651425362
753;0.0010428177192807198
754;0.0010617399821057916
755;0.0009701845119707286
756;0.0010618502274155617
757;0.0010387460933998227
758;0.000979909091256559
759;0.001002125907689333
760;0.0010062495712190866
761;0.0009611943387426436
762;0.0010220423573628068
763;0.0010834751883521676
764;0.0009984889766201377
765;0.0009735810454003513
766;0.0013725603930652142
767;0.0012294210027903318
768;0.001197141595184803
769;0.0010401838226243854
770;0.0011419022921472788
771;0.0011469395831227303
772;0.0014225182821974158
773;0.0012896530097350478
774;0.0014028280274942517
775;0.001405470771715045
776;0.0014056997606530786
777;0.0013443613424897194
778;0.0011195281986147165
779;0.0010231337510049343
780;0.0009939706651493907
781;0.0010400904575362802
782;0.0010164948180317879
783;0.000966993102338165
784;0.0009845355525612831
785;0.0009176261955872178
786;0.0009367034654133022
787;0.0010615191422402859
788;0.0014598594279959798
789;0.0016393788391724229
790;0.0014477287186309695
791;0.001334096654318273
792;0.0013072188012301922
793;0.0012624688679352403
794;0.0012156328884884715
795;0.0012086274800822139
796;0.0012278261128813028
797;0.001147310365922749
798;0.0012278705835342407
799;0.0010858058230951428
800;0.0009603510261513293
801;0.0009513185941614211
802;0.0008820588700473309
803;0.0009335062932223082
804;0.0009654288296587765
805;0.000985608552582562
806;0.0010297970147803426
807;0.0010074758902192116
808;0.0009023646707646549
809;0.0009914293186739087
810;0.0008929700125008821
811;0.0008942583226598799
812;0.0009481963352300227
813;0.0008770913118496537
814;0.0009262484381906688
815;0.000951651600189507
816;0.0008921069675125182
817;0.0009003431769087911
818;0.0009873611852526665
819;0.000971948669757694
820;0.0010192528134211898
821;0.00103278667666018
822;0.001039597438648343
823;0.0009066489292308688
824;0.0008586373878642917
825;0.0009790442418307066
826;0.0009839689591899514
827;0.0010615738574415445
828;0.000982428784482181
829;0.0010326794581487775
830;0.0010536473710089922
831;0.0010289882775396109
832;0.0010630874894559383
833;0.0010535320034250617
834;0.0011006379500031471
835;0.0011901730904355645
836;0.0010331845842301846
837;0.0009831511415541172
838;0.0010356048587709665
839;0.0010314318351447582
840;0.0009762772242538631
841;0.0009949026862159371
842;0.0012448795605450869
843;0.0011522663990035653
844;0.0010962437372654676
845;0.001038244809024036
846;0.0009129826794378459
847;0.0009649536805227399
848;0.0009833445074036717
849;0.0010660142870619893
850;0.0010381325846537948
851;0.001140653039328754
852;0.0010515493340790272
853;0.0009488771320320666
854;0.0009176972089335322
855;0.0012054865946993232
856;0.0011454226914793253
857;0.0009948419174179435
858;0.000979890231974423
859;0.0008757630712352693
860;0.00107091898098588
861;0.00103580963332206
862;0.001122437883168459
863;0.0009751257603056729
864;0.0012008212506771088
865;0.0011411882005631924
866;0.0011290714610368013
867;0.0011532900389283895
868;0.0011048809392377734
869;0.0010228523751720786
870;0.0010077367769554257
871;0.0010418911697342992
872;0.0010738325072452426
873;0.0011831430019810796
874;0.0012235416797921062
875;0.0012249646242707968
876;0.0010249505285173655
877;0.0009759052190929651
878;0.0008011769386939704
879;0.0009375057998113334
880;0.0009842445142567158
881;0.0010326346382498741
882;0.0010074174497276545
